URL
https://www.sozialministerium.at/Themen/Soziales/Menschen-mit-Behinderungen/Nationaler-Aktionsplan-Behinderung.html
https://www.sozialministerium.at/Themen/Soziales/Menschen-mit-Behinderungen/Behinderung-und-Barrierefreiheit-in-der-Europaeischen-Union-und-International.html
https://www.sozialministeriumservice.at/Menschen_mit_Behinderung/Barrierefreiheit/Gleichstellung_und_Barrierefreiheit.de.html
https://www.sozialministerium.at/Themen/Soziales/Menschen-mit-Behinderungen/Barrierefreiheit.html
https://www.behindertenanwalt.gv.at/
https://www.sozialministeriumservice.at/Menschen_mit_Behinderung/Gleichstellung/Behindertenanwalt/BEHINDERTENANWALT.de.html
https://www.sozialministeriumservice.at/Menschen_mit_Behinderung/Gleichstellung/Monitoringausschuss/Monitoringausschuss.de.html
https://www.behindertenrat.at/
https://www.ig-pflege.at/service/finanzielles/behindertenpass/behindertenpass_voraussetzungen.php
https://www.bizeps.or.at/
https://www.kobv.at/
https://www.oeziv.org/
https://pflege.gv.at/
https://www.barrierefreiemedien.at/
